_MEMBER_Var1,_LogP_Var1,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-14.693631276981254,GO:0048812,M1,1,0,GO Biological Processes,19,neuron projection morphogenesis,19_GO:0032502 developmental process,-14.693631276981254,3.024277676889655,9.67362385222213,30284,498,1307,65,4.973221117061974,0.6013178484621234,107|135|322|605|655|658|1020|1436|1742|1906|1944|1945|1949|1956|2064|2263|2596|3897|3925|4131|4135|4692|4753|4756|4851|4853|5364|5532|5864|5881|6446|7101|7345|7476|7846|8543|8826|8936|8941|9334|9423|9637|9638|10381|10458|10678|22911|23022|23111|26047|28988|51324|51466|54437|54538|56896|56920|57698|57715|81565|84446|90249|115557|219699|374946,ADCY1|ADORA2A|APBB1|BCL7A|BMP7|BMPR1B|CDK5|CSF1R|DLG4|EDN1|EFNA3|EFNA4|EFNB3|EGFR|ERBB2|FGFR2|GAP43|L1CAM|STMN1|MAP1B|MAP6|NDN|NELL2|NEO1|NOTCH1|NOTCH2|PLXNB1|PPP3CB|RAB3A|RAC3|SGK1|NR2E1|UCHL1|WNT7A|TUBA1A|LMO4|IQGAP1|WASF1|CDK5R2|B4GALT5|NTN1|FEZ2|FEZ1|TUBB3|BAIAP2|B3GNT2|WDR47|PALLD|SPART|CNTNAP2|DBNL|SPG21|EVL|SEMA5B|ROBO4|DPYSL5|SEMA3G|SHTN1|SEMA4G|NDEL1|BRSK1|UNC5A|ARHGEF25|UNC5B|DRAXIN,-11.633152129635121,0,2,0,0,-19.561130654202746,3.455267855944375,
1,-13.738254114465523,GO:0007409,M1,1,0,GO Biological Processes,19,axonogenesis,19_GO:0032502 developmental process,-13.738254114465523,3.319034719493786,9.531942190936423,30284,370,1307,53,4.055087987758225,0.5455986934953303,107|322|655|658|1020|1436|1906|1944|1945|1949|2064|2263|2596|3897|3925|4131|4692|4753|4756|4851|4853|5532|5864|5881|7101|7345|7476|8543|8941|9334|9423|9637|9638|10381|10458|10678|22911|23022|23111|51324|51466|54437|54538|56896|56920|57698|57715|81565|84446|90249|115557|219699|374946,ADCY1|APBB1|BMP7|BMPR1B|CDK5|CSF1R|EDN1|EFNA3|EFNA4|EFNB3|ERBB2|FGFR2|GAP43|L1CAM|STMN1|MAP1B|NDN|NELL2|NEO1|NOTCH1|NOTCH2|PPP3CB|RAB3A|RAC3|NR2E1|UCHL1|WNT7A|LMO4|CDK5R2|B4GALT5|NTN1|FEZ2|FEZ1|TUBB3|BAIAP2|B3GNT2|WDR47|PALLD|SPART|SPG21|EVL|SEMA5B|ROBO4|DPYSL5|SEMA3G|SHTN1|SEMA4G|NDEL1|BRSK1|UNC5A|ARHGEF25|UNC5B|DRAXIN,-10.721240660900481,0,2,0,0,-19.561130654202746,3.455267855944375,
1,-13.521137998264134,GO:0048667,M1,1,0,GO Biological Processes,19,cell morphogenesis involved in neuron differentiation,19_GO:0032502 developmental process,-13.521137998264134,3.0446916807391418,9.270400801171544,30284,449,1307,59,4.514154552410099,0.5742750087773024,107|322|655|658|1020|1436|1742|1906|1944|1945|1949|2064|2263|2596|3280|3897|3925|4131|4135|4208|4692|4753|4756|4851|4853|5532|5864|5881|5925|7101|7345|7476|8543|8941|9334|9423|9637|9638|10381|10458|10678|22911|23022|23111|25861|51324|51466|54437|54538|56896|56920|57698|57715|81565|84446|90249|115557|219699|374946,ADCY1|APBB1|BMP7|BMPR1B|CDK5|CSF1R|DLG4|EDN1|EFNA3|EFNA4|EFNB3|ERBB2|FGFR2|GAP43|HES1|L1CAM|STMN1|MAP1B|MAP6|MEF2C|NDN|NELL2|NEO1|NOTCH1|NOTCH2|PPP3CB|RAB3A|RAC3|RB1|NR2E1|UCHL1|WNT7A|LMO4|CDK5R2|B4GALT5|NTN1|FEZ2|FEZ1|TUBB3|BAIAP2|B3GNT2|WDR47|PALLD|SPART|WHRN|SPG21|EVL|SEMA5B|ROBO4|DPYSL5|SEMA3G|SHTN1|SEMA4G|NDEL1|BRSK1|UNC5A|ARHGEF25|UNC5B|DRAXIN,-10.562116491676779,0,2,0,0,-19.561130654202746,3.455267855944375,
1,-9.526942246201612,GO:0007411,M1,1,0,GO Biological Processes,19,axon guidance,19_GO:0032502 developmental process,-9.526942246201612,3.455267855944375,7.903350494537927,30284,228,1307,34,2.6013771996939554,0.4402914773534402,655|658|1020|1436|1906|1944|1945|1949|2064|2596|3897|4753|4756|4851|4853|5881|8543|8941|9423|9637|9638|10381|10678|23022|51466|54437|54538|56896|56920|57715|90249|115557|219699|374946,BMP7|BMPR1B|CDK5|CSF1R|EDN1|EFNA3|EFNA4|EFNB3|ERBB2|GAP43|L1CAM|NELL2|NEO1|NOTCH1|NOTCH2|RAC3|LMO4|CDK5R2|NTN1|FEZ2|FEZ1|TUBB3|B3GNT2|PALLD|EVL|SEMA5B|ROBO4|DPYSL5|SEMA3G|SEMA4G|UNC5A|ARHGEF25|UNC5B|DRAXIN,-7.16083735150235,0,2,0,0,-19.561130654202746,3.455267855944375,
1,-9.47522266634288,GO:0097485,M1,1,0,GO Biological Processes,19,neuron projection guidance,19_GO:0032502 developmental process,-9.47522266634288,3.4401793500232203,7.872119067743258,30284,229,1307,34,2.6013771996939554,0.4402914773534402,655|658|1020|1436|1906|1944|1945|1949|2064|2596|3897|4753|4756|4851|4853|5881|8543|8941|9423|9637|9638|10381|10678|23022|51466|54437|54538|56896|56920|57715|90249|115557|219699|374946,BMP7|BMPR1B|CDK5|CSF1R|EDN1|EFNA3|EFNA4|EFNB3|ERBB2|GAP43|L1CAM|NELL2|NEO1|NOTCH1|NOTCH2|RAC3|LMO4|CDK5R2|NTN1|FEZ2|FEZ1|TUBB3|B3GNT2|PALLD|EVL|SEMA5B|ROBO4|DPYSL5|SEMA3G|SEMA4G|UNC5A|ARHGEF25|UNC5B|DRAXIN,-7.113713523332766,0,2,0,0,-19.561130654202746,3.455267855944375,
1,-17.600087231785807,GO:0010975,M1,1,0,GO Biological Processes,19,regulation of neuron projection development,19_GO:0032502 developmental process,-17.600087231785807,3.413528800961853,10.930291016913625,30284,448,1307,66,5.049732211170619,0.6056817348846338,322|655|816|818|1020|1400|1627|1716|1809|1949|1982|2056|2242|2260|2281|3280|3706|3897|4131|4135|4137|4756|4780|5364|5365|5526|5802|6422|7101|7476|7779|8321|8322|8507|8536|8578|9314|9423|9638|10084|10300|10458|11075|23028|23111|23129|23189|23413|25791|25793|51225|51517|56896|56920|56965|57142|57698|81565|84446|112755|115703|118813|124925|146760|347733|374946,APBB1|BMP7|CAMK2B|CAMK2G|CDK5|CRMP1|DBN1|DGUOK|DPYSL3|EFNB3|EIF4G2|EPO|FES|FGFR1|FKBP1B|HES1|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NEO1|NFE2L2|PLXNB1|PLXNB3|PPP2R5B|PTPRS|SFRP1|NR2E1|WNT7A|SLC30A1|FZD1|FZD4|ENC1|CAMK1|SCARF1|KLF4|NTN1|FEZ1|PQBP1|KATNB1|BAIAP2|STMN2|KDM1A|SPART|PLXND1|KANK1|NCS1|NGEF|FBXO7|ABI3|NCKIPSD|DPYSL5|SEMA3G|PARP6|RTN4|SHTN1|NDEL1|BRSK1|STX1B|ARHGAP33|ZFYVE27|SEZ6|RTN4RL1|TUBB2B|DRAXIN,-14.16394447047879,0,3,1,1,-17.600087231785807,3.5106999605851934,
1,-16.827940841830262,GO:0031344,M1,1,0,GO Biological Processes,19,regulation of cell projection organization,19_GO:0050789 regulation of biological process,-16.827940841830262,2.8485619470295456,10.252668716843411,30284,667,1307,82,6.2739097169089515,0.6707514021035281,322|391|655|816|818|1020|1400|1627|1716|1742|1809|1949|1969|1982|2039|2056|2242|2260|2281|2596|3265|3280|3706|3897|3985|4131|4135|4137|4343|4739|4756|4780|5364|5365|5526|5802|6422|7016|7101|7476|7779|8321|8322|8507|8536|8578|9314|9423|9638|10084|10300|10413|10458|11075|23028|23111|23129|23189|23413|23433|25791|25793|51225|51466|51517|54874|55604|56896|56920|56965|57142|57698|81565|84446|112755|115703|118813|124925|128344|146760|347733|374946,APBB1|RHOG|BMP7|CAMK2B|CAMK2G|CDK5|CRMP1|DBN1|DGUOK|DLG4|DPYSL3|EFNB3|EPHA2|EIF4G2|DMTN|EPO|FES|FGFR1|FKBP1B|GAP43|HRAS|HES1|ITPKA|L1CAM|LIMK2|MAP1B|MAP6|MAPT|MOV10|NEDD9|NEO1|NFE2L2|PLXNB1|PLXNB3|PPP2R5B|PTPRS|SFRP1|TESK1|NR2E1|WNT7A|SLC30A1|FZD1|FZD4|ENC1|CAMK1|SCARF1|KLF4|NTN1|FEZ1|PQBP1|KATNB1|YAP1|BAIAP2|STMN2|KDM1A|SPART|PLXND1|KANK1|NCS1|RHOQ|NGEF|FBXO7|ABI3|EVL|NCKIPSD|FNBP1L|CARMIL1|DPYSL5|SEMA3G|PARP6|RTN4|SHTN1|NDEL1|BRSK1|STX1B|ARHGAP33|ZFYVE27|SEZ6|CIMAP3|RTN4RL1|TUBB2B|DRAXIN,-13.442950602970626,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-15.943041128766186,GO:0120035,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection organization,19_GO:0050789 regulation of biological process,-15.943041128766186,2.8161214760755695,9.940699962715184,30284,650,1307,79,6.044376434583015,0.6591729051465838,322|391|655|816|818|1020|1400|1627|1716|1809|1949|1969|1982|2039|2056|2242|2260|2281|2596|3265|3280|3706|3897|3985|4131|4135|4137|4739|4756|4780|5364|5365|5526|5802|6422|7016|7101|7476|7779|8321|8322|8507|8536|8578|9314|9423|9638|10084|10300|10413|10458|11075|23028|23111|23129|23189|23413|23433|25791|25793|51225|51466|51517|54874|55604|56896|56920|56965|57142|57698|81565|84446|112755|115703|118813|124925|146760|347733|374946,APBB1|RHOG|BMP7|CAMK2B|CAMK2G|CDK5|CRMP1|DBN1|DGUOK|DPYSL3|EFNB3|EPHA2|EIF4G2|DMTN|EPO|FES|FGFR1|FKBP1B|GAP43|HRAS|HES1|ITPKA|L1CAM|LIMK2|MAP1B|MAP6|MAPT|NEDD9|NEO1|NFE2L2|PLXNB1|PLXNB3|PPP2R5B|PTPRS|SFRP1|TESK1|NR2E1|WNT7A|SLC30A1|FZD1|FZD4|ENC1|CAMK1|SCARF1|KLF4|NTN1|FEZ1|PQBP1|KATNB1|YAP1|BAIAP2|STMN2|KDM1A|SPART|PLXND1|KANK1|NCS1|RHOQ|NGEF|FBXO7|ABI3|EVL|NCKIPSD|FNBP1L|CARMIL1|DPYSL5|SEMA3G|PARP6|RTN4|SHTN1|NDEL1|BRSK1|STX1B|ARHGAP33|ZFYVE27|SEZ6|RTN4RL1|TUBB2B|DRAXIN,-12.68298962651485,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-11.927084236027456,GO:0050767,M1,1,0,GO Biological Processes,19,regulation of neurogenesis,19_GO:0032502 developmental process,-11.927084236027456,3.1143306101965424,8.714293296508169,30284,372,1307,50,3.8255547054322876,0.5305658091524574,655|816|1020|1627|1949|1956|1982|2119|2624|2852|3280|3706|3897|4131|4135|4137|4821|4851|5364|5365|5583|5802|5925|6009|6860|7101|7133|7157|7476|7779|8322|8553|9423|10413|10458|23028|23111|23129|28514|51176|54567|55198|56896|56920|56965|57142|57698|79365|118813|374946,BMP7|CAMK2B|CDK5|DBN1|EFNB3|EGFR|EIF4G2|ETV5|GATA2|GPER1|HES1|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NKX2-2|NOTCH1|PLXNB1|PLXNB3|PRKCH|PTPRS|RB1|RHEB|SYT4|NR2E1|TNFRSF1B|TP53|WNT7A|SLC30A1|FZD4|BHLHE40|NTN1|YAP1|BAIAP2|KDM1A|SPART|PLXND1|DLL1|LEF1|DLL4|APPL2|DPYSL5|SEMA3G|PARP6|RTN4|SHTN1|BHLHE41|ZFYVE27|DRAXIN,-9.221319943308082,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-11.48463139769834,GO:0010720,M1,1,0,GO Biological Processes,19,positive regulation of cell development,19_GO:0032502 developmental process,-11.48463139769834,2.8509711089316,8.37310150666905,30284,447,1307,55,4.208110175975516,0.5553542858563144,604|816|865|939|1435|1627|1956|1982|2119|2242|2852|3280|3566|3635|3706|3897|4092|4131|4135|4137|4739|4821|4851|4853|5364|5365|5583|5925|6009|6598|6659|6688|6777|7048|7101|7133|7779|8322|9423|10458|10524|23028|23129|50848|51043|51176|51412|54997|55274|56965|57698|64115|118813|146850|399665,BCL6|CAMK2B|CBFB|CD27|CSF1|DBN1|EGFR|EIF4G2|ETV5|FES|GPER1|HES1|IL4R|INPP5D|ITPKA|L1CAM|SMAD7|MAP1B|MAP6|MAPT|NEDD9|NKX2-2|NOTCH1|NOTCH2|PLXNB1|PLXNB3|PRKCH|RB1|RHEB|SMARCB1|SOX4|SPI1|STAT5B|TGFBR2|NR2E1|TNFRSF1B|SLC30A1|FZD4|NTN1|BAIAP2|KAT5|KDM1A|PLXND1|F11R|ZBTB7B|LEF1|ACTL6B|TESC|PHF10|PARP6|SHTN1|VSIR|ZFYVE27|PIK3R6|EEIG1,-8.829182582676143,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-9.742428319900643,GO:0051960,M1,1,0,GO Biological Processes,19,regulation of nervous system development,19_GO:0032502 developmental process,-9.742428319900643,2.653903582539292,7.540879818532122,30284,454,1307,52,3.978576893649579,0.5406424635083119,655|816|1020|1627|1890|1949|1956|1982|2119|2624|2852|3280|3706|3897|4131|4135|4137|4821|4851|5364|5365|5583|5802|5925|6009|6860|7101|7133|7157|7476|7779|8322|8553|9423|10413|10458|23028|23111|23129|28514|51176|54567|55198|56896|56920|56965|57142|57633|57698|79365|118813|374946,BMP7|CAMK2B|CDK5|DBN1|TYMP|EFNB3|EGFR|EIF4G2|ETV5|GATA2|GPER1|HES1|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NKX2-2|NOTCH1|PLXNB1|PLXNB3|PRKCH|PTPRS|RB1|RHEB|SYT4|NR2E1|TNFRSF1B|TP53|WNT7A|SLC30A1|FZD4|BHLHE40|NTN1|YAP1|BAIAP2|KDM1A|SPART|PLXND1|DLL1|LEF1|DLL4|APPL2|DPYSL5|SEMA3G|PARP6|RTN4|LRRN1|SHTN1|BHLHE41|ZFYVE27|DRAXIN,-7.362236963922776,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-9.22672083046205,GO:0031346,M1,1,0,GO Biological Processes,19,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-9.22672083046205,2.8319646348720564,7.426241094865814,30284,360,1307,44,3.366488140780413,0.498901296044742,322|655|816|1627|1742|1809|1982|2056|2242|2260|2281|3265|3706|3897|4131|4135|4137|4739|4780|5364|5365|5526|7779|8321|8322|8507|8536|8578|9423|9638|10300|10458|11075|23028|23129|23433|51517|54874|55604|56965|57698|81565|118813|347733,APBB1|BMP7|CAMK2B|DBN1|DLG4|DPYSL3|EIF4G2|EPO|FES|FGFR1|FKBP1B|HRAS|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NEDD9|NFE2L2|PLXNB1|PLXNB3|PPP2R5B|SLC30A1|FZD1|FZD4|ENC1|CAMK1|SCARF1|NTN1|FEZ1|KATNB1|BAIAP2|STMN2|KDM1A|PLXND1|RHOQ|NCKIPSD|FNBP1L|CARMIL1|PARP6|SHTN1|NDEL1|ZFYVE27|TUBB2B,-6.9209118376500385,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-7.326241605195977,GO:0010976,M1,1,0,GO Biological Processes,19,positive regulation of neuron projection development,19_GO:0032502 developmental process,-7.326241605195977,3.5106999605851934,6.867948743512581,30284,165,1307,25,1.9127773527161438,0.37887908820846267,322|655|816|1627|1809|2056|2242|2260|2281|3706|4780|5365|5526|7779|8321|8507|8536|8578|9638|10300|10458|11075|23028|51517|347733,APBB1|BMP7|CAMK2B|DBN1|DPYSL3|EPO|FES|FGFR1|FKBP1B|ITPKA|NFE2L2|PLXNB3|PPP2R5B|SLC30A1|FZD1|ENC1|CAMK1|SCARF1|FEZ1|KATNB1|BAIAP2|STMN2|KDM1A|NCKIPSD|TUBB2B,-5.247080244882091,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-6.440247217456447,GO:0050769,M1,1,0,GO Biological Processes,19,positive regulation of neurogenesis,19_GO:0032502 developmental process,-6.440247217456447,2.8715725318632743,6.103836400893545,30284,234,1307,29,2.218821729150727,0.4074281617662749,816|1627|1956|1982|2119|2852|3280|3706|3897|4131|4135|4137|4821|4851|5364|5365|5583|6009|7101|7133|7779|8322|9423|10458|23028|23129|56965|57698|118813,CAMK2B|DBN1|EGFR|EIF4G2|ETV5|GPER1|HES1|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NKX2-2|NOTCH1|PLXNB1|PLXNB3|PRKCH|RHEB|NR2E1|TNFRSF1B|SLC30A1|FZD4|NTN1|BAIAP2|KDM1A|PLXND1|PARP6|SHTN1|ZFYVE27,-4.490180553522018,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-5.601608128315541,GO:0051962,M1,1,0,GO Biological Processes,19,positive regulation of nervous system development,19_GO:0032502 developmental process,-5.601608128315541,2.520313024335897,5.476619756225172,30284,285,1307,31,2.3718439173680186,0.4209134492124977,816|1627|1956|1982|2119|2852|3280|3706|3897|4131|4135|4137|4821|4851|5364|5365|5583|6009|7101|7133|7476|7779|8322|9423|10458|23028|23129|56965|57633|57698|118813,CAMK2B|DBN1|EGFR|EIF4G2|ETV5|GPER1|HES1|ITPKA|L1CAM|MAP1B|MAP6|MAPT|NKX2-2|NOTCH1|PLXNB1|PLXNB3|PRKCH|RHEB|NR2E1|TNFRSF1B|WNT7A|SLC30A1|FZD4|NTN1|BAIAP2|KDM1A|PLXND1|PARP6|LRRN1|SHTN1|ZFYVE27,-3.8014514788093563,0,3,0,0,-17.600087231785807,3.5106999605851934,
1,-16.765967990126168,GO:0007167,M1,1,0,GO Biological Processes,19,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-16.765967990126168,2.9101414299668047,10.281403757523991,30284,629,1307,79,6.044376434583015,0.6591729051465838,91|94|285|655|658|1317|1435|1436|1464|1944|1945|1949|1956|1969|2050|2064|2246|2260|2263|2549|2788|3265|3280|3625|3693|3791|3925|3977|4088|4091|4092|4303|4435|4692|4739|4774|4853|5155|5156|5166|5371|5829|6422|6720|6760|6777|7010|7048|7075|7157|7297|8503|8826|8895|9261|9961|10458|10461|23111|23433|23516|25791|25805|25865|25937|25976|27250|28964|30001|51176|51324|55198|55512|55715|55816|55914|60436|81565|118813,ACVR1B|ACVRL1|ANGPT2|BMP7|BMPR1B|SLC31A1|CSF1|CSF1R|CSPG4|EFNA3|EFNA4|EFNB3|EGFR|EPHA2|EPHB4|ERBB2|FGF1|FGFR1|FGFR2|GAB1|GNG7|HRAS|HES1|INHBB|ITGB5|KDR|STMN1|LIFR|SMAD3|SMAD6|SMAD7|FOXO4|CITED1|NDN|NEDD9|NFIA|NOTCH2|PDGFB|PDGFRA|PDK4|PML|PXN|SFRP1|SREBF1|SS18|STAT5B|TEK|TGFBR2|TIE1|TP53|TYK2|PIK3R3|IQGAP1|CPNE3|MAPKAPK2|MVP|BAIAP2|MERTK|SPART|RHOQ|SLC39A14|NGEF|BAMBI|PRKD2|WWTR1|TIPARP|PDCD4|GIT1|ERO1A|LEF1|SPG21|APPL2|SMPD3|DOK4|DOK5|ERBIN|TGIF2|NDEL1|ZFYVE27,-13.426735241827206,0,4,1,1,-16.765967990126168,6.557722567885552,
1,-15.25075796612466,GO:0070848,M1,1,0,GO Biological Processes,19,response to growth factor,19_GO:0050896 response to stimulus,-15.25075796612466,2.9272491130430995,9.79439306563711,30284,562,1307,71,5.432287681713849,0.6269386268708054,91|94|285|655|658|1436|1906|1956|1969|2050|2064|2246|2260|2263|2549|3280|3693|3791|4088|4091|4092|4131|4137|4208|4435|4692|4774|4851|4853|5028|5138|5155|5156|5371|5526|5606|5829|6422|6715|6777|7010|7048|7075|7133|7157|7476|8826|8895|8936|9261|9314|9638|10458|10461|10653|11075|11151|23111|25805|25865|27250|27429|30001|30844|51176|51324|54567|55198|55512|64838|118813,ACVR1B|ACVRL1|ANGPT2|BMP7|BMPR1B|CSF1R|EDN1|EGFR|EPHA2|EPHB4|ERBB2|FGF1|FGFR1|FGFR2|GAB1|HES1|ITGB5|KDR|SMAD3|SMAD6|SMAD7|MAP1B|MAPT|MEF2C|CITED1|NDN|NFIA|NOTCH1|NOTCH2|P2RY1|PDE2A|PDGFB|PDGFRA|PML|PPP2R5B|MAP2K3|PXN|SFRP1|SRD5A1|STAT5B|TEK|TGFBR2|TIE1|TNFRSF1B|TP53|WNT7A|IQGAP1|CPNE3|WASF1|MAPKAPK2|KLF4|FEZ1|BAIAP2|MERTK|SPINT2|STMN2|CORO1A|SPART|BAMBI|PRKD2|PDCD4|HTRA2|ERO1A|EHD4|LEF1|SPG21|DLL4|APPL2|SMPD3|FNDC4|ZFYVE27,-12.057653253503936,0,4,0,0,-16.765967990126168,6.557722567885552,
1,-14.967295756874623,GO:0071363,M1,1,0,GO Biological Processes,19,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-14.967295756874623,2.972834230774783,9.731199629395588,30284,530,1307,68,5.202754399387911,0.6142946431840023,91|94|285|655|658|1436|1906|1956|1969|2050|2064|2246|2260|2263|2549|3280|3693|3791|4088|4091|4092|4131|4137|4208|4435|4692|4774|4851|4853|5138|5155|5156|5371|5526|5606|5829|6422|6715|6777|7010|7048|7075|7133|7157|7476|8826|8895|8936|9261|9314|9638|10458|10461|10653|11075|11151|23111|25805|25865|27250|27429|30001|30844|51176|54567|55198|55512|118813,ACVR1B|ACVRL1|ANGPT2|BMP7|BMPR1B|CSF1R|EDN1|EGFR|EPHA2|EPHB4|ERBB2|FGF1|FGFR1|FGFR2|GAB1|HES1|ITGB5|KDR|SMAD3|SMAD6|SMAD7|MAP1B|MAPT|MEF2C|CITED1|NDN|NFIA|NOTCH1|NOTCH2|PDE2A|PDGFB|PDGFRA|PML|PPP2R5B|MAP2K3|PXN|SFRP1|SRD5A1|STAT5B|TEK|TGFBR2|TIE1|TNFRSF1B|TP53|WNT7A|IQGAP1|CPNE3|WASF1|MAPKAPK2|KLF4|FEZ1|BAIAP2|MERTK|SPINT2|STMN2|CORO1A|SPART|BAMBI|PRKD2|PDCD4|HTRA2|ERO1A|EHD4|LEF1|DLL4|APPL2|SMPD3|ZFYVE27,-11.883335513678968,0,4,0,0,-16.765967990126168,6.557722567885552,
1,-13.182003916227286,GO:0071345,M1,1,0,GO Biological Processes,19,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-13.182003916227286,2.4436612940388427,8.715138364943305,30284,787,1307,83,6.350420811017598,0.674553459157597,1050|1435|1436|1809|1906|1956|1969|2050|2056|2064|2260|2263|2629|2731|2840|2852|3099|3280|3428|3434|3455|3459|3566|3588|3597|3625|3665|3791|3977|4092|4780|4851|4939|4940|5138|5155|5156|5371|5990|6422|6688|6772|6777|6814|7010|7037|7075|7133|7157|7297|8322|8531|9118|9145|9180|9314|9413|10312|10376|10413|10461|10678|11151|11240|11277|22904|27316|27347|27429|51079|51176|54838|55198|55512|55818|55914|57007|64321|79602|81848|112936|149951|201292,CEBPA|CSF1|CSF1R|DPYSL3|EDN1|EGFR|EPHA2|EPHB4|EPO|ERBB2|FGFR1|FGFR2|GBA1|GLDC|GPR17|GPER1|HK2|HES1|IFI16|IFIT1|IFNAR2|IFNGR1|IL4R|IL10RB|IL13RA1|INHBB|IRF7|KDR|LIFR|SMAD7|NFE2L2|NOTCH1|OAS2|OAS3|PDE2A|PDGFB|PDGFRA|PML|RFX2|SFRP1|SPI1|STAT1|STAT5B|STXBP3|TEK|TFRC|TIE1|TNFRSF1B|TP53|TYK2|FZD4|YBX3|INA|SYNGR1|OSMR|KLF4|ENTREP1|TCIRG1|TUBA1B|YAP1|MERTK|B3GNT2|CORO1A|PADI2|TREX1|SBNO2|RBMX|STK39|HTRA2|NDUFA13|LEF1|WBP1L|APPL2|SMPD3|KDM3A|ERBIN|ACKR3|SOX17|ADIPOR2|SPRY4|VPS26B|COMMD7|TRIM65,-10.289929199270544,0,4,0,0,-16.765967990126168,6.557722567885552,
1,-11.708398711495635,GO:1901699,M1,1,0,GO Biological Processes,19,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-11.708398711495635,2.5257073650086848,8.238799936324577,30284,633,1307,69,5.279265493496557,0.6185452644896079,88|478|498|1020|1436|1906|1956|1969|2039|2050|2064|2260|2263|2549|2782|2852|3208|3265|3276|3434|3625|3791|4131|4208|4303|4780|5028|5138|5156|5166|5829|5905|5910|5925|6001|6422|6715|6720|6772|6777|6781|7010|7075|7157|7297|7351|7391|7532|8503|8780|10014|10084|10458|10461|10518|11277|23028|23433|23516|23641|54328|54331|57085|81565|83667|84152|84275|200186|352954,ACTN2|ATP1A3|ATP5F1A|CDK5|CSF1R|EDN1|EGFR|EPHA2|DMTN|EPHB4|ERBB2|FGFR1|FGFR2|GAB1|GNB1|GPER1|HPCA|HRAS|PRMT1|IFIT1|INHBB|KDR|MAP1B|MEF2C|FOXO4|NFE2L2|P2RY1|PDE2A|PDGFRA|PDK4|PXN|RANGAP1|RAP1GDS1|RB1|RGS10|SFRP1|SRD5A1|SREBF1|STAT1|STAT5B|STC1|TEK|TIE1|TP53|TYK2|UCP2|USF1|YWHAG|PIK3R3|RIOK3|HDAC5|PQBP1|BAIAP2|MERTK|CIB2|TREX1|KDM1A|RHOQ|SLC39A14|LDOC1|GPR173|GNG2|AGTRAP|NDEL1|SESN2|PPP1R1B|SLC25A33|CRTC2|CASTOR3P,-9.022378476972017,0,4,0,0,-16.765967990126168,6.557722567885552,
1,-11.59736824518757,GO:0043434,M1,1,0,GO Biological Processes,19,response to peptide hormone,19_GO:0050896 response to stimulus,-11.59736824518757,2.9030474848087318,8.450935775308098,30284,431,1307,54,4.131599081866871,0.5505021684795544,88|655|1436|1906|1910|1956|1969|2050|2064|2260|2263|2549|2852|3265|3625|3636|3692|3764|3791|4088|4131|4303|4435|4780|5156|5166|5829|5905|5910|5925|6715|6720|6772|6777|6814|7010|7075|7297|7351|7391|7532|8503|10014|10458|10461|23433|23516|28999|51043|54328|57085|81565|83667|84275,ACTN2|BMP7|CSF1R|EDN1|EDNRB|EGFR|EPHA2|EPHB4|ERBB2|FGFR1|FGFR2|GAB1|GPER1|HRAS|INHBB|INPPL1|EIF6|KCNJ8|KDR|SMAD3|MAP1B|FOXO4|CITED1|NFE2L2|PDGFRA|PDK4|PXN|RANGAP1|RAP1GDS1|RB1|SRD5A1|SREBF1|STAT1|STAT5B|STXBP3|TEK|TIE1|TYK2|UCP2|USF1|YWHAG|PIK3R3|HDAC5|BAIAP2|MERTK|RHOQ|SLC39A14|KLF15|ZBTB7B|GPR173|AGTRAP|NDEL1|SESN2|SLC25A33,-8.930233354824326,0,4,0,0,-16.765967990126168,6.557722567885552,
